date,rain,precipitation,apparent_temperature,wind_speed_100m,wind_direction_100m
2022-08-05 17:00:00+00:00,0.0,0.0,36.534946,5.3712196,208.9509
2022-08-05 18:00:00+00:00,0.0,0.0,36.490067,4.5803933,233.88057
2022-08-05 19:00:00+00:00,0.0,0.0,35.943977,3.6249137,245.55606
2022-08-05 20:00:00+00:00,0.0,0.0,35.21499,3.7854989,257.79956
2022-08-05 21:00:00+00:00,0.0,0.0,34.881416,3.667424,258.9965
2022-08-05 22:00:00+00:00,0.0,0.0,34.786316,4.531004,247.96371
2022-08-05 23:00:00+00:00,0.0,0.0,36.63709,2.5961509,254.3577
2022-08-06 00:00:00+00:00,0.0,0.0,36.048237,4.4271884,288.43503
2022-08-06 01:00:00+00:00,0.0,0.0,36.732414,3.0594118,281.3099
2022-08-06 02:00:00+00:00,0.1,0.1,41.275608,3.4176016,290.55612
2022-08-06 03:00:00+00:00,1.8,1.8,39.89966,4.883646,349.3804
2022-08-06 04:00:00+00:00,0.0,0.0,39.680836,0.53851646,338.19852
2022-08-06 05:00:00+00:00,0.4,0.4,38.329517,1.4560219,164.05453
2022-08-06 06:00:00+00:00,0.0,0.0,39.97498,0.98994946,44.999897
2022-08-06 07:00:00+00:00,0.0,0.0,40.95816,0.60827625,80.53775
2022-08-06 08:00:00+00:00,0.0,0.0,41.054165,1.4866068,132.27362
2022-08-06 09:00:00+00:00,0.0,0.0,40.417576,2.5455844,135.0001
2022-08-06 10:00:00+00:00,0.7,0.7,39.41276,2.376973,165.37909
2022-08-06 11:00:00+00:00,0.0,0.0,38.367382,4.4045434,182.60251
2022-08-06 12:00:00+00:00,0.0,0.0,36.165604,3.905125,177.06439
2022-08-06 13:00:00+00:00,0.0,0.0,35.033245,5.080354,190.20392
2022-08-06 14:00:00+00:00,0.0,0.0,34.853992,5.2201533,200.17073
2022-08-06 15:00:00+00:00,0.0,0.0,34.844204,4.738143,187.27492
2022-08-06 16:00:00+00:00,0.0,0.0,34.989536,4.535416,194.03627
